balls,strikes,samples,avg_base_lookup,avg_base_raw,avg_scale,avg_count_adjust,avg_close_ball_bonus,avg_discipline_adjust,avg_discipline_bias,avg_discipline_logit_offset,avg_close_strike_mix,avg_penalty_source,avg_penalty_factor,avg_penalty_floor,avg_penalty_delta,avg_penalty_multiplier,avg_location_adjust,avg_take_bonus,avg_pre_two_strike,avg_two_strike_bonus,avg_final,avg_discipline,avg_discipline_raw,avg_discipline_raw_scaled,avg_discipline_norm,avg_discipline_clamped,avg_discipline_logit,avg_discipline_pct,avg_discipline_penalty,pitch_kind_sure_strike_pct,pitch_kind_close_strike_pct,pitch_kind_close_ball_pct,pitch_kind_sure_ball_pct
0,0,18571,0.6094526618922069,0.34949491142110123,1.7447029023741878,-0.09999999999996805,0.0,0.022281227110759673,0.24377660867294618,-0.07999999999998969,0.016894082171127582,0.7437766086728896,1.0,0.0,0.0,0.7048624199019977,0.0,0.0,0.5317338890029384,0.0,0.5317338890029384,1.0,182.90253621237414,155.46715578051447,1.554671557805274,1.0,0.7437766086728896,1.1800000000002233,1.3499999999996635,0.7048624199019977,0.28156803618545045,0.013569543912551827,0.0
0,1,7478,0.6098633153249793,0.34980743514309026,1.7442766515112265,-0.060000000000002066,0.00012837657127574227,0.03142168983811012,0.34261836346098634,0.0,0.01678523669430372,0.8426183634610163,1.0,0.0,0.0,0.707408397967371,0.0,0.0,0.5814133817343518,0.0,0.5814133817343518,1.0,157.7205135062851,157.7205135062851,1.5772051350628646,1.0,0.8426183634610163,1.1800000000001227,1.3500000000001902,0.707408397967371,0.27975394490505484,0.012837657127574217,0.0
0,2,3207,0.612720296850612,0.35116619893981754,1.7458801371998196,0.0007999999999999526,0.0003118178983473653,0.02177140356657692,0.23888149161194958,0.0,0.016108512628625022,0.7388814916119454,1.0,0.0,0.0,0.7159338946055503,0.0,0.0,0.6356035183155501,0.060000000000001795,0.6956035183155509,1.0,137.50280636108513,137.50280636108513,1.3750280636108647,1.0,0.7388814916119454,1.1799999999999362,1.3499999999999588,0.7159338946055503,0.2684752104770814,0.015590894917368257,0.0
1,0,6639,0.6065414562434701,0.3477104985690782,1.7453092333183413,-0.06999999999999415,0.0,0.030911178162289662,0.33966660401935894,-0.060000000000002045,0.017623136014460448,0.8396666040193869,1.0,0.0,0.0,0.6916704322940201,0.0,0.0,0.5674526344057121,0.0,0.5674526344057121,1.0,197.84884771802982,174.10698599186418,1.7410698599187435,1.0,0.8396666040193869,1.1800000000001014,1.3500000000001682,0.6916704322940201,0.2937189335743335,0.014610634131646332,0.0
1,1,5125,0.6053123668293009,0.34655414634148696,1.7478229853657752,-0.04499999999999526,0.00018926829268292694,0.02687025335923648,0.2997219744114397,0.0,0.01797073170731746,0.7997219744114011,1.0,0.0,0.0,0.6815609756097561,0.0,0.0,0.5873718884811817,0.0,0.5873718884811817,1.0,147.61639024390243,147.61639024390243,1.4761639024390405,1.0,0.7997219744114011,1.1800000000000455,1.3500000000001104,0.6815609756097561,0.2995121951219512,0.018926829268292682,0.0
1,2,2896,0.6126356298342319,0.3510151933701569,1.7464530386740063,0.0005999999999999827,0.0003314917127071825,0.02175647928842338,0.23941362947108774,0.0,0.016139502762431028,0.7394136294710919,1.0,0.0,0.0,0.7144337016574586,0.0,0.0,0.6353236008353863,0.060000000000001746,0.6953236008353804,1.0,137.57596685082873,137.57596685082873,1.3757596685083062,1.0,0.7394136294710919,1.1799999999999469,1.3499999999999373,0.7144337016574586,0.2689917127071823,0.016574585635359115,0.0
2,0,2166,0.6068198337950097,0.3472299168974989,1.7488997229917247,-0.05500000000000302,0.0,0.03316334527604681,0.3714671796111251,-0.04000000000000108,0.017617728531855923,0.8714671796111311,1.0,0.0,0.0,0.685595567867036,0.0,0.0,0.584983179071059,0.0,0.584983179071059,1.0,182.9224376731302,175.60554016620398,1.756055401662054,1.0,0.8714671796111311,1.1799999999999842,1.3499999999999466,0.685595567867036,0.29362880886426596,0.02077562326869806,0.0
2,1,2482,0.6015302175664659,0.34437550362610003,1.7478285253827777,-0.024999999999999013,0.0001893634165995166,0.028887505162696957,0.32320814598894615,0.0,0.018904109589041204,0.8232081459889575,1.0,0.0,0.0,0.6659951651893634,0.0,0.0,0.6056070861457764,0.0,0.6056070861457764,1.0,152.67385173247382,152.67385173247382,1.526738517324727,1.0,0.8232081459889575,1.1799999999999653,1.349999999999942,0.6659951651893634,0.3150684931506849,0.01893634165995165,0.0
2,2,1907,0.6056339926586317,0.34630833770319125,1.7502376507603792,0.00039999999999999015,0.00046145778710015754,0.02652862018404766,0.29977855391566316,0.0,0.017933927635028726,0.7997785539156776,1.0,0.0,0.0,0.6780283167278448,0.0,0.0,0.6330240706297735,0.060000000000001476,0.6930240706297803,1.0,147.64027267960148,147.64027267960148,1.4764027267960265,1.0,0.7997785539156776,1.1800000000000042,1.3499999999999517,0.6780283167278448,0.29889879391714735,0.023072889355007866,0.0
3,0,714,0.6034216918767465,0.3449579831932731,1.7506666666666582,-0.00020000000000000286,0.0,0.01598314943965267,0.1669335634271084,0.0,0.01848739495798322,0.6669335634271062,1.0,0.25999999999999873,0.0,0.6680672268907563,0.0,0.0,0.6192048413164031,0.0,0.6192048413164031,0.649999999999992,172.69117647058823,172.69117647058823,1.7269117647058794,0.649999999999992,0.6669335634271062,1.179999999999984,1.3500000000000156,0.6680672268907563,0.3081232492997199,0.023809523809523808,0.0
3,1,1204,0.6075028704319,0.3471926910298941,1.7513116279069387,0.030000000000000505,0.0002491694352159469,-0.005052817608701103,-0.0526886356362836,0.0,0.017491694352159415,0.4473113643637176,0.9971801881189868,0.2199999999999999,-0.0017940304235023632,0.8892441860465079,0.0,0.0,0.630905191834905,0.0,0.630905191834905,0.6357880606312264,92.62416943521595,97.25537790697642,0.9725537790697656,0.6357880606312264,0.4473113643637176,1.180000000000002,1.3499999999999766,0.6835548172757475,0.2915282392026578,0.024916943521594685,0.0
3,2,1073,0.602639679403544,0.3439794967381117,1.7536260950605398,0.07999999999999863,0.0005778191985088539,-0.004059871806924531,-0.04269931652203514,0.0,0.01873252562907731,0.4573006834779621,0.9979075558990128,0.21999999999999897,-0.0014576781044486845,0.8465051258154658,0.0,0.0,0.6776999486906764,0.06000000000000086,0.7376999486906775,0.6334020037278623,87.42078285181734,96.1628611369993,0.9616286113699924,0.6334020037278623,0.4573006834779621,1.1799999999999944,1.3499999999999848,0.6589002795899348,0.31220876048462254,0.028890959925442685,0.0
