balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,863.0,436.0,427.0,225.0,5.0,220.0,88.0,326.0,101.0,0.0,0.0,0.0,231.0,0.5052143684820394,0.4947856315179606,0.005793742757821553,0.2607184241019699,0.5160550458715596,0.37775202780996525,0.11703360370799537
0,1,347.0,203.0,144.0,99.0,3.0,96.0,36.0,109.0,35.0,0.0,0.0,0.0,101.0,0.5850144092219021,0.414985590778098,0.008645533141210375,0.28530259365994237,0.4876847290640394,0.31412103746397696,0.10086455331412104
0,2,155.0,98.0,57.0,40.0,0.0,40.0,8.0,44.0,13.0,0.0,75.0,0.0,40.0,0.632258064516129,0.36774193548387096,0.0,0.25806451612903225,0.40816326530612246,0.2838709677419355,0.08387096774193549
1,0,317.0,181.0,136.0,97.0,4.0,93.0,30.0,112.0,24.0,0.0,0.0,0.0,84.0,0.5709779179810726,0.42902208201892744,0.012618296529968454,0.305993690851735,0.5359116022099447,0.35331230283911674,0.07570977917981073
1,1,231.0,131.0,100.0,66.0,1.0,65.0,30.0,75.0,25.0,0.0,0.0,0.0,64.0,0.5670995670995671,0.4329004329004329,0.004329004329004329,0.2857142857142857,0.5038167938931297,0.3246753246753247,0.10822510822510822
1,2,142.0,91.0,51.0,43.0,0.0,43.0,12.0,37.0,14.0,0.0,72.0,0.0,44.0,0.6408450704225352,0.3591549295774648,0.0,0.3028169014084507,0.4725274725274725,0.2605633802816901,0.09859154929577464
2,0,105.0,58.0,47.0,35.0,1.0,34.0,19.0,31.0,16.0,0.0,0.0,0.0,37.0,0.5523809523809524,0.44761904761904764,0.009523809523809525,0.3333333333333333,0.603448275862069,0.29523809523809524,0.1523809523809524
2,1,115.0,46.0,69.0,20.0,0.0,20.0,7.0,58.0,11.0,0.0,0.0,0.0,31.0,0.4,0.6,0.0,0.17391304347826086,0.43478260869565216,0.5043478260869565,0.09565217391304348
2,2,95.0,44.0,51.0,26.0,0.0,26.0,5.0,43.0,8.0,0.0,59.0,0.0,30.0,0.4631578947368421,0.5368421052631579,0.0,0.2736842105263158,0.5909090909090909,0.45263157894736844,0.08421052631578947
3,0,31.0,12.0,19.0,7.0,1.0,6.0,2.0,18.0,1.0,7.0,0.0,0.0,13.0,0.3870967741935484,0.6129032258064516,0.03225806451612903,0.22580645161290322,0.5833333333333334,0.5806451612903226,0.03225806451612903
3,1,59.0,31.0,28.0,17.0,0.0,17.0,7.0,25.0,3.0,19.0,0.0,0.0,16.0,0.5254237288135594,0.4745762711864407,0.0,0.288135593220339,0.5483870967741935,0.423728813559322,0.05084745762711865
3,2,47.0,31.0,16.0,11.0,0.0,11.0,2.0,13.0,3.0,7.0,33.0,0.0,15.0,0.6595744680851063,0.3404255319148936,0.0,0.23404255319148937,0.3548387096774194,0.2765957446808511,0.06382978723404255
