balls,strikes,samples,avg_base_lookup,avg_base_raw,avg_scale,avg_count_adjust,avg_close_ball_bonus,avg_discipline_adjust,avg_discipline_bias,avg_discipline_logit_offset,avg_close_strike_mix,avg_penalty_source,avg_penalty_factor,avg_penalty_floor,avg_penalty_delta,avg_penalty_multiplier,avg_location_adjust,avg_take_bonus,avg_pre_two_strike,avg_two_strike_bonus,avg_final,avg_discipline,avg_discipline_raw,avg_discipline_raw_scaled,avg_discipline_norm,avg_discipline_clamped,avg_discipline_logit,avg_discipline_pct,avg_discipline_penalty,pitch_kind_sure_strike_pct,pitch_kind_close_strike_pct,pitch_kind_close_ball_pct,pitch_kind_sure_ball_pct
0,0,20421,0.2843360599383231,0.36138386954605056,0.7950224768618548,0.0005000000000000484,0.0,0.009784730956015793,0.20881690548314333,0.0,0.21899025512953893,0.7088169054831526,0.915247795082192,-0.1999999999999254,-0.021876896558965284,0.6731942608100772,0.0,-0.0007007492287351337,0.2720431451065926,0.0,0.2720431451065926,1.0,188.5482591449978,165.92246804758693,1.6592246804757789,1.0,0.7088169054831526,1.0,0.7199999999997564,0.4058077469271828,0.5474756378238088,0.04671661524900837,0.0
0,1,14640,0.2849832909836087,0.362525273224037,0.7939487704917355,0.00019999999999998022,0.0017732240437158212,0.009177663506746016,0.19145714480492404,0.0,0.2160382513661506,0.6914571448049096,0.9189888935057211,-0.19999999999996776,-0.021444315532022824,0.6785655737705041,0.0,-0.000664959016393442,0.27402490398566315,0.0,0.27402490398566315,1.0,163.55563524590164,143.92895901639383,1.4392895901638658,1.0,0.6914571448049096,1.0,0.7199999999999188,0.4155737704918033,0.5400956284153006,0.044330601092896174,0.0
0,2,13593,0.28272611785477525,0.3592569704995102,0.7951873758551881,0.0007999999999999215,0.00376664459648343,0.007492601814718798,0.1665954498812987,0.0,0.2281174133745627,0.6665954498813036,0.9174542719228773,-0.19999999999997928,-0.022468134401842713,0.6604428750091647,0.0,0.0,0.2723172298641544,0.024861531670718903,0.2971787615348574,1.0,143.52129772677114,126.29874199954791,1.2629874199956548,1.0,0.6665954498813036,1.0,0.719999999999963,0.38262340910762893,0.5702935334363275,0.047083057456043555,0.0
1,0,4371,0.28981218943032555,0.3695767558911024,0.7910899107754925,0.0003999999999999709,0.0,0.011663276124143543,0.21465547182000924,0.0,0.19034545870509492,0.7146554718200236,0.9265722065233735,0.10000000000000707,-0.018954215107087394,0.7173873255547727,0.0,-0.000569663692518874,0.2823515867548734,0.0,0.2823515867548734,1.0,203.4656829100892,179.0498009608805,1.7904980096087726,1.0,0.7146554718200236,1.0,0.7199999999999456,0.4861587737359872,0.4758636467627545,0.037977579501258296,0.0
1,1,6361,0.2916903254205296,0.3734224178588294,0.7860971545354456,9.999999999999155e-05,0.0010753026253733698,0.010471517230843356,0.18050668355686664,0.0,0.18311586228580268,0.6805066835568837,0.9356972636870756,0.10000000000001195,-0.01692777003470639,0.7334302782580933,0.0,-0.0004032384845150132,0.2860061367575304,0.0,0.2860061367575304,1.0,153.4522873761987,135.0380128910574,1.3503801289105914,1.0,0.6805066835568837,1.0,0.7199999999999481,0.5153277786511555,0.4577896557145103,0.026882565634334225,0.0
1,2,10190,0.28667586064769374,0.3651354268891007,0.792459273797966,0.0006000000000001013,0.003281648675171702,0.008380488945577736,0.16655199048025665,0.0,0.20737978410208108,0.6665519904802896,0.9254918139475883,0.100000000000016,-0.020232737535342445,0.6922914622177947,0.0,0.0,0.2787052607331167,0.025008121687933964,0.30371338242102225,1.0,143.45235525024535,126.23807262021094,1.262380726202217,1.0,0.6665519904802896,1.0,0.7200000000000633,0.4405299313052012,0.5184494602551522,0.041020608439646715,0.0
2,0,722,0.2890119390581726,0.36790858725761766,0.7933213296398902,0.00020000000000000288,0.0,0.011014709863551245,0.20885594844694408,0.0,0.19335180055401788,0.7088559484469437,0.924625688847828,0.21999999999999903,-0.01942858118413142,0.7105263157894698,0.0,-0.0006440443213296403,0.28015402341626255,0.0,0.28015402341626255,1.0,188.74792243767314,166.09817174515126,1.6609817174515158,1.0,0.7088559484469437,1.0,0.7200000000000133,0.47368421052631576,0.48337950138504154,0.04293628808864266,0.0
2,1,1493,0.29215627595446003,0.3738647019423992,0.786659075686524,-0.00019999999999999985,0.0011252511721366381,0.010876166950831405,0.18638481044352984,0.0,0.18004018754186324,0.6863848104435312,0.9356962132493888,0.2200000000000052,-0.016924580598537787,0.7369725385130698,0.0,-0.0004219691895512394,0.2866111442893333,0.0,0.2866111442893333,1.0,158.6279303415941,139.5925787006021,1.3959257870060355,1.0,0.6863848104435312,1.0,0.7200000000000204,0.521768251841929,0.45010046885465504,0.02813127930341594,0.0
2,2,3887,0.29405660406481804,0.3769565217391311,0.7844193465396757,0.00039999999999997275,0.0018523282737329572,0.01106134495139405,0.1806875035315394,0.0,0.17072292256238217,0.6806875035315558,0.94061100699962,0.2200000000000188,-0.01591944361898878,0.7525212245947877,0.0,0.0,0.2914508336709719,0.025440133779263904,0.3168909674502318,1.0,153.81155132492924,135.35416516593736,1.3535416516593883,1.0,0.6806875035315558,1.0,0.7199999999999637,0.5500385901723694,0.4268073064059686,0.02315410342166195,0.0
3,0,115,0.28800626086956543,0.36765217391304345,0.7896521739130442,-0.00019999999999999977,0.0,0.0,0.0,0.0,0.20173913043478245,0.5,1.0,-0.09999999999999978,0.0,0.703478260869566,0.0,-0.0005217391304347826,0.2872845217391308,0.0,0.2872845217391308,0.5,178.92608695652174,157.45495652173912,1.5745495652173909,0.5,0.5,1.0,0.7199999999999992,0.4608695652173913,0.5043478260869565,0.034782608695652174,0.0
