balls,strikes,samples,avg_base_lookup,avg_base_raw,avg_scale,avg_count_adjust,avg_close_ball_bonus,avg_discipline_adjust,avg_discipline_bias,avg_discipline_logit_offset,avg_close_strike_mix,avg_penalty_source,avg_penalty_factor,avg_penalty_floor,avg_penalty_delta,avg_penalty_multiplier,avg_location_adjust,avg_take_bonus,avg_pre_two_strike,avg_two_strike_bonus,avg_final,avg_discipline,avg_discipline_raw,avg_discipline_raw_scaled,avg_discipline_norm,avg_discipline_clamped,avg_discipline_logit,avg_discipline_pct,avg_discipline_penalty,pitch_kind_sure_strike_pct,pitch_kind_close_strike_pct,pitch_kind_close_ball_pct,pitch_kind_sure_ball_pct
0,0,13894,0.7691408803800331,0.32005757881097135,6.444665510291455,0.0009999999999998372,0.0,0.004414741571249329,0.4198354024905093,0.0,0.0014106808694400465,0.9198354024904267,0.8665964992152282,0.0,-0.12769418096562915,0.752274363034428,0.0,-0.08249892039730113,0.564277807762668,0.0,0.564277807762668,1.0,181.57485245429683,159.78587015977794,1.5978587015978225,1.0,0.9198354024904267,1.0,0.7199999999999496,0.5495897509716424,0.004030516769828703,0.0847128256801497,0.36166690657837913
0,1,6902,0.8635207325412668,0.23909301651694648,9.098696044625834,0.0,0.0,-0.010334445236802213,0.293638646780262,0.0,0.001115618661257606,0.7936386467802243,0.807203430446562,0.0,-0.18687895772013124,0.6619095914227761,0.0,-0.12445667922342142,0.5418506503609413,0.0,0.5418506503609413,1.0,156.40734569689945,137.6384642132709,1.376384642132718,1.0,0.7936386467802243,1.0,0.7199999999999721,0.323819182845552,0.003187481889307447,0.12677484787018256,0.5462184873949579
0,2,3378,0.8884670408525764,0.21802841918296137,9.797752486678979,0.0007999999999999505,0.0,-0.005213394062137991,0.1164705296574018,0.0,0.0008288928359976318,0.6164705296573957,0.837619223769,0.0,-0.16034929997647776,0.6324748371817643,0.0,-0.11865008880994252,0.6049427127109476,0.06000000000000182,0.6649427127109369,1.0,136.1127886323268,119.77925399644906,1.1977925399644842,1.0,0.6164705296573957,1.0,0.7199999999999884,0.26494967436352873,0.002368265245707519,0.13943161634103018,0.5932504440497336
1,0,4410,0.7703071201814181,0.31797732426304326,6.496359999999987,-0.003999999999999826,0.0,0.00420321594561477,0.4568136117892758,0.0,0.003015873015873014,0.9568136117892557,0.8436536242943327,0.050000000000003604,-0.14805076300644782,0.7702947845804988,0.0,-0.08328344671201603,0.5391761264085583,0.0,0.5391761264085583,1.0,196.60034013605443,173.00829931973,1.7300829931973087,1.0,0.9568136117892557,1.0,0.7199999999999442,0.5405895691609978,0.008616780045351474,0.08594104308390023,0.3648526077097506
1,1,4449,0.763840891885829,0.3231872330860902,6.315825151719469,0.0,0.0,0.002712846857341756,0.21601083195618676,0.0,0.003146774556080016,0.716010831956196,0.8870665825479412,0.05000000000000367,-0.11000712405298735,0.7778152393796359,0.0,-0.08060238255787616,0.5759442321322997,0.0,0.5759442321322997,1.0,146.59170600134863,129.00070128118873,1.2900070128118675,1.0,0.716010831956196,1.0,0.719999999999943,0.5556304787592717,0.00899078444594291,0.08091706001348618,0.3544616767812992
1,2,3171,0.8290132223273387,0.2704635761589543,8.13080264900681,0.0005999999999999785,0.0,-0.0023862123709777285,0.12057411492351075,0.0,0.001434878587196468,0.6205741149235041,0.8674801903856458,0.050000000000000565,-0.13065924808232865,0.7027751497950173,0.0,-0.09258908861557613,0.603902230495916,0.06000000000000179,0.6639022304959169,1.0,136.5066225165563,120.12582781457108,1.2012582781457073,1.0,0.6205741149235041,1.0,0.7200000000000006,0.4055502995900347,0.004099653106275623,0.12740460422579628,0.4629454430778934
2,0,1716,0.7455272540792462,0.3403030303030398,5.789550000000065,-0.0034999999999998964,0.0,0.008976556170187529,0.4207539138837956,0.0,0.002243589743589744,0.9207539138837865,0.8697385301736873,0.19999999999999363,-0.12393189590354761,0.8015734265734266,0.0,-0.07179487179487251,0.5552770425510246,0.0,0.5552770425510246,1.0,181.82604895104896,160.00692307692282,1.6000692307692206,1.0,0.9207539138837865,1.0,0.7200000000000213,0.6031468531468531,0.00641025641025641,0.07867132867132867,0.3117715617715618
2,1,2521,0.7268159492264719,0.3548750495835117,5.277103768345969,-0.0019999999999998678,0.0,0.00750874661083357,0.25842888973197875,0.0,0.0034708449028163415,0.758428889731961,0.903969983652541,0.19999999999999205,-0.0927757905205499,0.8216977389924633,0.0,-0.06413328044426807,0.5754156248725162,0.0,0.5754156248725162,1.0,151.68524395081317,133.48301467671436,1.3348301467671757,1.0,0.758428889731961,1.0,0.7200000000000232,0.6433954779849266,0.009916699722332408,0.06505355017850059,0.28163427211424036
2,2,2505,0.6839332023951847,0.3910898203592949,4.078101556886305,0.000399999999999982,0.0,0.011048403088235821,0.21804858410504754,0.0,0.004191616766467064,0.7180485841050461,0.935907841497759,0.19999999999999205,-0.06212245002304937,0.8718562874251496,0.0,-0.03992015968063908,0.5933211115482129,0.06000000000000166,0.6533211115482118,1.0,146.8245508982036,129.20560479042112,1.2920560479041723,1.0,0.7180485841050461,1.0,0.7200000000000232,0.7437125748502994,0.011976047904191617,0.04471057884231537,0.1996007984031936
3,0,558,0.7263967311828007,0.35741935483870685,5.246632258064527,-0.004000000000000003,0.0,0.0,0.0,0.0,0.0018817204301075266,0.5,1.0,0.3499999999999965,0.0,0.8252688172043011,0.0,-0.06293906810035838,0.6594576630824318,0.0,0.6594576630824318,0.5,172.06989247311827,151.421505376344,1.514215053763442,0.5,0.5,1.0,0.7200000000000093,0.6505376344086021,0.005376344086021506,0.07347670250896057,0.27060931899641577
3,1,1051,0.7541745080875414,0.3286964795432943,6.041886679353042,0.0034999999999999346,0.0,0.0,0.0,0.0,0.0029971455756422458,0.5,1.0,0.35000000000000414,0.0,0.7897240723120837,0.0,-0.07821122740247446,0.6792801217887726,0.0,0.6792801217887726,0.5,91.61037107516651,80.61712654614654,0.806171265461464,0.5,0.5,1.0,0.7200000000000176,0.5794481446241675,0.008563273073263558,0.05233111322549953,0.35965746907706947
3,2,1099,0.7151789481346744,0.3646405823475933,4.957297452229348,0.003999999999999963,0.0,0.0,0.0,0.0,0.004140127388535032,0.5,1.0,0.4499999999999921,0.0,0.8343949044585988,0.0,-0.051501364877161296,0.6674300855322987,0.06000000000000089,0.7237176196542221,0.5,86.66424021838034,76.26453139217473,0.7626453139217451,0.5,0.5,1.0,0.7200000000000181,0.6687898089171974,0.011828935395814377,0.06187443130118289,0.2575068243858053
