balls,strikes,samples,avg_base_lookup,avg_base_raw,avg_scale,avg_count_adjust,avg_close_ball_bonus,avg_discipline_adjust,avg_discipline_bias,avg_discipline_logit_offset,avg_close_strike_mix,avg_penalty_source,avg_penalty_factor,avg_penalty_floor,avg_penalty_delta,avg_penalty_multiplier,avg_location_adjust,avg_take_bonus,avg_pre_two_strike,avg_two_strike_bonus,avg_final,avg_discipline,avg_discipline_raw,avg_discipline_raw_scaled,avg_discipline_norm,avg_discipline_clamped,avg_discipline_logit,avg_discipline_pct,avg_discipline_penalty,pitch_kind_sure_strike_pct,pitch_kind_close_strike_pct,pitch_kind_close_ball_pct,pitch_kind_sure_ball_pct
0,0,890,0.4332412000000063,0.41508988764044685,0.9274400000000106,-0.003200000000000055,0.0,-0.0008530181977599906,0.4652662238452682,0.0,0.0034382022471910107,0.965266223845267,0.8523025634706588,0.3199999999999948,0.0217053224712546,1.0394382022471869,0.0,-0.0386516853932584,0.4622352262630403,0.0,0.4622352262630403,1.0,181.50786516853933,177.87770786516828,1.7787770786516828,1.0,0.965266223845267,1.0399999999999887,1.3599999999999945,0.7808988764044944,0.010112359550561797,0.03932584269662921,0.1696629213483146
0,1,345,0.26328418550724575,0.2573623188405799,0.7403252173912989,0.0,0.0,-0.061022818498113175,0.3895470747517791,0.0,0.0009855072463768116,0.8895470747517801,0.4712392964038565,0.0,0.07296238242336545,1.0106086956521736,0.0,-0.09460869565217381,0.27522374943249883,0.0,0.27522374943249883,1.0,156.04782608695652,152.92686956521746,1.5292686956521746,1.0,0.8895470747517801,1.040000000000004,1.3600000000000096,0.46956521739130436,0.002898550724637681,0.13623188405797101,0.391304347826087
0,2,81,0.1954615802469136,0.19419753086419728,0.665851851851852,0.0008000000000000007,0.0,-0.05299190668169957,0.2470020792388928,0.0,0.0,0.747002079238893,0.35502024526613835,0.0,0.05388786228722149,1.0130864197530864,0.0,-0.10370370370370373,0.19756758528229282,0.11999999999999994,0.317567585282293,1.0,135.16666666666666,132.46333333333334,1.324633333333333,1.0,0.747002079238893,1.040000000000001,1.3599999999999997,0.345679012345679,0.0,0.13580246913580246,0.5185185185185185
1,0,314,0.43241415286624185,0.41436305732483963,0.926733757961781,-0.002800000000000017,0.0,-0.0014424074645301944,0.48331314614977006,0.0,0.004331210191082803,0.98331314614977,0.8463637227558303,0.29999999999999827,0.023133932362626383,1.0178343949044593,0.0,-0.03821656050955411,0.46241511492783943,0.0,0.46241511492783943,1.0,196.98566878980893,193.04595541401252,1.9304595541401264,1.0,0.98331314614977,1.0400000000000023,1.3600000000000092,0.7770700636942676,0.012738853503184714,0.04777070063694268,0.1624203821656051
1,1,305,0.4102637377049173,0.39377049180327767,0.9019055737704885,0.0,0.0,-0.006737663342341752,0.33612224957837944,0.0,0.002229508196721312,0.8361222495783797,0.7575998813073591,0.050000000000000266,0.026520144956737626,1.0051803278688527,0.0,-0.046295081967213055,0.43150183745413734,0.0,0.43150183745413734,1.0,146.57213114754097,143.6406885245902,1.4364068852458982,1.0,0.8361222495783797,1.0400000000000018,1.3600000000000092,0.740983606557377,0.006557377049180328,0.05245901639344262,0.2
1,2,169,0.25451261538461545,0.24923076923076984,0.730431952662723,0.0006000000000000022,0.0,-0.0430742000844115,0.2570633303298563,0.0,0.0,0.7570633303298552,0.4836600762509812,0.04999999999999991,0.04597527733504151,1.010887573964498,0.0,-0.08047337278106499,0.2604670434658751,0.11999999999999994,0.3804670434658743,1.0,136.32544378698225,133.59893491124254,1.335989349112426,1.0,0.7570633303298552,1.04,1.3600000000000056,0.4556213017751479,0.0,0.14201183431952663,0.40236686390532544
2,0,107,0.43428340186915876,0.4159813084112157,0.9294261682242995,-0.0035000000000000027,0.0,-0.0010688069628053247,0.4662050555354537,0.0,0.006355140186915889,0.9662050555354538,0.826647975704159,0.1999999999999996,0.0244462635110305,1.0044859813084108,0.0,-0.03887850467289721,0.4612234566260269,0.0,0.4612234566260269,1.0,182.07009345794393,178.42869158878509,1.784286915887852,1.0,0.9662050555354538,1.0400000000000023,1.3600000000000012,0.7757009345794392,0.018691588785046728,0.028037383177570093,0.17757009345794392
2,1,162,0.46005748148148107,0.4400000000000008,0.955925925925925,-0.002400000000000009,0.0,0.008543531242722377,0.3632597305269185,0.0,0.0,0.8632597305269182,0.8940740740740745,0.34000000000000136,0.013714678438301632,1.0032098765432103,0.0,-0.030123456790123466,0.4869808285398123,0.0,0.4869808285398123,1.0,150.9537037037037,147.93462962962968,1.4793462962962944,1.0,0.8632597305269182,1.0400000000000003,1.3600000000000054,0.8395061728395061,0.0,0.024691358024691357,0.13580246913580246
2,2,149,0.4340954093959731,0.41597315436241744,0.9279892617449667,0.00039999999999999904,0.0,-0.0011455980037288964,0.3352438054046974,0.0,0.0022818791946308727,0.8352438054046967,0.8305882524773027,0.1999999999999995,0.018575320131231733,1.0042953020134229,0.0,-0.03087248322147652,0.45689337182924844,0.1199999999999998,0.5768933718292488,1.0,146.41610738255034,143.4877852348992,1.434877852348994,1.0,0.8352438054046967,1.040000000000001,1.3600000000000048,0.785234899328859,0.006711409395973154,0.053691275167785234,0.15436241610738255
3,0,35,0.40818959999999993,0.39171428571428546,0.899154285714286,-0.004000000000000003,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3499999999999998,0.0,1.005142857142857,0.0,-0.049142857142857134,0.4027058285714286,0.0,0.4027058285714286,0.5,175.21428571428572,171.71,1.7171,0.5,0.5,1.0399999999999994,1.3599999999999997,0.7428571428571429,0.0,0.02857142857142857,0.22857142857142856
3,1,57,0.4490534035087719,0.42964912280701734,0.9471473684210517,0.0035000000000000027,0.0,0.0,0.0,0.0,0.011929824561403509,0.5,1.0,0.3500000000000001,0.0,1.0042105263157897,0.0,-0.03368421052631579,0.4502343157894734,0.0,0.4502343157894734,0.5,90.65789473684211,88.84473684210528,0.8884473684210527,0.5,0.5,1.0399999999999994,1.3599999999999997,0.7894736842105263,0.03508771929824561,0.017543859649122806,0.15789473684210525
