balls,strikes,samples,avg_base_lookup,avg_base_raw,avg_scale,avg_count_adjust,avg_close_ball_bonus,avg_discipline_adjust,avg_discipline_bias,avg_discipline_logit_offset,avg_close_strike_mix,avg_penalty_source,avg_penalty_factor,avg_penalty_floor,avg_penalty_delta,avg_penalty_multiplier,avg_location_adjust,avg_take_bonus,avg_pre_two_strike,avg_two_strike_bonus,avg_final,avg_discipline,avg_discipline_raw,avg_discipline_raw_scaled,avg_discipline_norm,avg_discipline_clamped,avg_discipline_logit,avg_discipline_pct,avg_discipline_penalty,pitch_kind_sure_strike_pct,pitch_kind_close_strike_pct,pitch_kind_close_ball_pct,pitch_kind_sure_ball_pct
0,1,6578,0.8533583800547055,0.2486591669200315,8.815695652174893,-0.03000000000000102,0.005229553055639928,-0.008829927307663441,0.2934244738693655,0.0,0.0015810276679841904,0.7934244738693305,0.8142158429106253,0.0,-0.1755699820388622,0.6736089996959562,0.0,-0.11930678017635145,0.5235738553236028,0.0,0.5235738553236028,1.0,156.35945576162968,137.5963210702333,1.3759632107023407,1.0,0.7934244738693305,1.0,0.7199999999999582,0.34721799939191245,0.003952569169960474,0.13073882639100032,0.5180906050471268
0,2,3280,0.884360312195124,0.22092073170733006,9.689929298780914,0.0007999999999999517,0.01090243902439012,-0.005201721754561636,0.11612625424785974,0.0,0.001707317073170732,0.6161262542478514,0.8392012482479031,0.0,-0.15867654023969144,0.6361280487804878,0.0,-0.11743902439023984,0.603734001420388,0.06000000000000181,0.6637340014203756,1.0,136.0716463414634,119.74304878048919,1.1974304878048867,1.0,0.6161262542478514,1.0,0.719999999999994,0.27225609756097563,0.00426829268292683,0.13628048780487806,0.5871951219512195
1,0,6307,0.8001878598382582,0.29327731092436604,7.320551054384658,-0.039999999999997475,0.0,-0.002110984780587629,0.45736766735016837,0.0,0.0017758046614872371,0.9573676673502083,0.8197443501100483,0.10000000000001187,-0.1644845909959483,0.7371967654986523,0.0,-0.09633106072617775,0.4972612233355544,0.0,0.4972612233355544,1.0,196.95053115585856,173.3164674171554,1.733164674171616,1.0,0.9573676673502083,1.0,0.7199999999999455,0.4743935309973046,0.004439511653718091,0.09877913429522753,0.4223878230537498
1,1,5362,0.7648095367400433,0.3232898172323766,6.332204960835538,-0.019999999999999216,0.003342036553524766,0.00256323694747477,0.21713890949187958,0.0,0.002536367027228647,0.7171389094918899,0.8864523587909422,0.10000000000000996,-0.10881116300879781,0.7784408802685565,0.0,-0.08067139127191117,0.5595612376835324,0.0,0.5595612376835324,1.0,146.72948526669154,129.1219470346902,1.2912194703468949,1.0,0.7171389094918899,1.0,0.7199999999999186,0.556881760537113,0.006340917568071615,0.0835509138381201,0.35322640805669525
1,2,3673,0.8215470819493629,0.27429893819767315,7.916032698067136,0.0005999999999999725,0.008015246392594533,-0.0016947205486921508,0.1218716400008259,0.0,0.0011979308467193028,0.6218716400008222,0.871834823984273,0.10000000000000409,-0.12639707398029001,0.7124965967873673,0.0,-0.09436427988020389,0.5996308931922266,0.06000000000000186,0.6596308931922255,1.0,136.6389872039205,120.24230873945167,1.2024230873945059,1.0,0.6218716400008222,1.0,0.7199999999999732,0.42499319357473453,0.0029948271167982575,0.10019057990743262,0.47182139940103457
2,0,2499,0.7842217078831324,0.30593837535015267,6.892217647058878,-0.030000000000000828,0.0,0.0009820542377235782,0.4211173422790824,0.0,0.00384153661464586,0.9211173422790636,0.8380482086707288,0.2200000000000141,-0.14961165684044725,0.7529011604641856,0.0,-0.0894277711084422,0.5161643341719883,0.0,0.5161643341719883,1.0,181.9939975990396,160.15471788715533,1.6015471788715485,1.0,0.9211173422790636,1.0,0.7200000000000232,0.5058023209283713,0.009603841536614645,0.0936374549819928,0.39095638255302123
2,1,2855,0.7582001316987536,0.329001751313499,6.151712469352064,-0.020000000000001166,0.0033485113835376432,0.00393461637162049,0.25846533347124007,0.0,0.003082311733800351,0.7584653334712258,0.8841578489186952,0.22000000000001574,-0.11050002602902027,0.7854640980735552,0.0,-0.07757618213660147,0.5557327955965475,0.0,0.5557327955965475,1.0,151.71313485113836,133.5075586690005,1.335075586690041,1.0,0.7584653334712258,1.0,0.720000000000023,0.5709281961471103,0.007705779334500876,0.08371278458844134,0.33765323992994745
2,2,2265,0.7179113960264686,0.3625960264900786,5.032797615894116,0.0003999999999999848,0.005192052980132454,0.007291880263699646,0.21620898191503599,0.0,0.004591611479028699,0.7162089819150325,0.9147322710412098,0.22000000000001274,-0.08275614605367776,0.8313465783664459,0.0,-0.05218543046357666,0.5906357395080283,0.060000000000001594,0.6506357395080283,1.0,146.6225165562914,129.02781456953824,1.290278145695347,1.0,0.7162089819150325,1.0,0.7200000000000227,0.6626931567328919,0.011479028697571744,0.06490066225165562,0.2609271523178808
3,0,948,0.7435220590717356,0.3413502109704648,5.763113924050678,-0.004000000000000003,0.0,0.0,0.0,0.0,0.005485232067510549,0.5,1.0,0.3500000000000021,0.0,0.7990506329113924,0.0,-0.07063291139240536,0.6688891476793215,0.0,0.6688891476793215,0.5,172.12816455696202,151.47278481012654,1.5147278481012652,0.5,0.5,1.0,0.7200000000000166,0.5981012658227848,0.013713080168776372,0.08755274261603375,0.30063291139240506
3,1,1441,0.7640304899375451,0.3224843858431714,6.312730534351201,0.003499999999999908,0.002886884108258156,0.0,0.0,0.0,0.002775850104094379,0.5,1.0,0.3500000000000092,0.0,0.778972935461485,0.0,-0.08124913254684324,0.6860287550312335,0.0,0.6860287550312335,0.5,91.94274809160305,80.90961832061096,0.8090961832061034,0.5,0.5,1.0,0.7200000000000202,0.5579458709229702,0.006939625260235947,0.07217210270645386,0.36294240111034004
3,2,1269,0.7174930055161611,0.36239558707644487,5.019180141844027,0.003999999999999909,0.004728132387706858,0.0,0.0,0.0,0.004412923561859732,0.5,1.0,0.44999999999999757,0.0,0.8321513002364066,0.0,-0.05311268715524067,0.6681439117415275,0.06000000000000107,0.7245978124507404,0.5,86.65248226950355,76.25418439716316,0.7625418439716315,0.5,0.5,1.0,0.7200000000000193,0.6643026004728132,0.01103230890464933,0.0591016548463357,0.26556343577620173
