balls,strikes,samples,avg_base_lookup,avg_base_raw,avg_scale,avg_count_adjust,avg_close_ball_bonus,avg_discipline_adjust,avg_discipline_bias,avg_discipline_logit_offset,avg_close_strike_mix,avg_penalty_source,avg_penalty_factor,avg_penalty_floor,avg_penalty_delta,avg_penalty_multiplier,avg_location_adjust,avg_take_bonus,avg_pre_two_strike,avg_two_strike_bonus,avg_final,avg_discipline,avg_discipline_raw,avg_discipline_raw_scaled,avg_discipline_norm,avg_discipline_clamped,avg_discipline_logit,avg_discipline_pct,avg_discipline_penalty,pitch_kind_sure_strike_pct,pitch_kind_close_strike_pct,pitch_kind_close_ball_pct,pitch_kind_sure_ball_pct
0,0,842,0.42628161520190144,0.40662707838479645,0.916266033254168,-0.0032000000000000526,0.0,-0.004522890401519157,0.46552986201416346,0.0,0.0020190023752969122,0.9655298620141618,0.8423146487674069,0.31999999999999484,0.024748218004040316,1.0558669833729235,0.0,-0.04118764845605697,0.45565078471186815,0.0,0.45565078471186815,1.0,181.70961995249405,178.07542755344403,1.780754275534439,1.0,0.9655298620141618,1.03999999999999,1.3599999999999999,0.7672209026128266,0.0059382422802850355,0.052256532066508314,0.17458432304038005
0,1,326,0.2672014723926377,0.25993865030674873,0.7347730061349702,0.0,0.0,-0.059954641054533665,0.39329158830881256,0.0,0.003128834355828221,0.8932915883088135,0.474588244752294,0.0,0.07120949642342556,1.0106134969325151,0.0,-0.09300613496932504,0.27845632776153,0.0,0.27845632776153,1.0,156.85276073619633,153.7157055214724,1.5371570552147238,1.0,0.8932915883088135,1.040000000000003,1.3600000000000094,0.46932515337423314,0.009202453987730062,0.1411042944785276,0.3803680981595092
0,2,92,0.17964434782608724,0.17880434782608667,0.6341739130434775,0.0008,0.0,-0.05533687827647866,0.2595322303431185,0.0,0.0,0.7595322303431186,0.32448836349565263,0.0,0.05684591925741471,1.0136956521739129,0.0,-0.11304347826086951,0.18236213308731744,0.11999999999999986,0.30236213308731763,1.0,136.5923913043478,133.86054347826084,1.3386054347826088,1.0,0.7595322303431186,1.0400000000000016,1.3599999999999997,0.31521739130434784,0.0,0.11956521739130435,0.5652173913043478
1,0,300,0.44662053333333357,0.42536666666666545,0.938960000000002,-0.0028000000000000165,0.0,0.004257411403805543,0.48294194477690344,0.0,0.0,0.9829419447769042,0.8670000000000009,0.2999999999999983,0.023492783953444524,1.0228000000000004,0.0,-0.035066666666666656,0.4816390646706313,0.0,0.4816390646706313,1.0,196.465,192.53569999999985,1.9253569999999982,1.0,0.9829419447769042,1.0400000000000016,1.3600000000000092,0.81,0.0,0.03666666666666667,0.15333333333333332
1,1,292,0.39004191780821945,0.3732534246575336,0.8745753424657564,0.0,0.0,-0.013082797148110626,0.3337571401140635,0.0,0.0011643835616438358,0.8337571401140632,0.7187264090807883,0.050000000000000246,0.031337632074993294,1.0059589041095893,0.0,-0.05260273972602731,0.4099804001533547,0.0,0.4099804001533547,1.0,146.15239726027397,143.22934931506848,1.4322934931506828,1.0,0.8337571401140632,1.040000000000001,1.360000000000009,0.702054794520548,0.003424657534246575,0.07876712328767123,0.21575342465753425
1,2,153,0.2739503267973859,0.26575163398692847,0.741960784313724,0.0006000000000000021,0.0,-0.03488283599369114,0.2542789358206976,0.0,0.0,0.7542789358206966,0.5177238169570969,0.04999999999999988,0.04044796975594222,1.0101960784313728,0.0,-0.08888888888888878,0.28233374648908044,0.11999999999999983,0.40233374648908,1.0,135.9607843137255,133.24156862745102,1.3324156862745093,1.0,0.7542789358206966,1.0400000000000007,1.360000000000005,0.49019607843137253,0.0,0.06535947712418301,0.4444444444444444
2,0,96,0.4414391666666668,0.4205208333333337,0.9340833333333319,-0.0035000000000000027,0.0,0.0015112513371710729,0.46584275511626827,0.0,0.003541666666666667,0.9658427551162686,0.8367577459654981,0.19999999999999962,0.024980260539591098,1.0041666666666667,0.0,-0.03708333333333334,0.4712059331636764,0.0,0.4712059331636764,1.0,181.859375,178.2221875000001,1.782221875000001,1.0,0.9658427551162686,1.0400000000000018,1.3599999999999997,0.7916666666666666,0.010416666666666666,0.03125,0.16666666666666666
2,1,136,0.4341311764705887,0.4138970588235305,0.9246470588235277,-0.002400000000000008,0.0,-0.0009472502588562808,0.363439050647205,0.0,0.0,0.8634390506472046,0.8592647058823534,0.34000000000000097,0.018434452185980617,1.0127941176470592,0.0,-0.0385294117647059,0.45871491437230855,0.0,0.45871491437230855,1.0,150.95220588235293,147.93316176470594,1.4793316176470577,1.0,0.8634390506472046,1.0400000000000018,1.3600000000000039,0.7867647058823529,0.0,0.051470588235294115,0.16176470588235295
2,2,108,0.4075540740740744,0.38907407407407457,0.8962962962962948,0.00039999999999999964,0.0,-0.00878131272444087,0.3317140851917895,0.0,0.006296296296296296,0.831714085191789,0.7850538844208126,0.1999999999999996,0.02061807917593366,1.005555555555555,0.0,-0.04814814814814817,0.4257821457023436,0.11999999999999976,0.5457821457023436,1.0,145.90277777777777,142.9847222222222,1.429847222222222,1.0,0.831714085191789,1.0400000000000023,1.3600000000000012,0.7222222222222222,0.018518518518518517,0.018518518518518517,0.24074074074074073
3,0,40,0.43472000000000016,0.4139999999999997,0.9328000000000003,-0.004000000000000003,0.0,0.0,0.0,0.0,0.025500000000000002,0.5,1.0,0.34999999999999976,0.0,1.0055000000000003,0.0,-0.039999999999999994,0.42976000000000025,0.0,0.42976000000000025,0.5,172.825,169.36849999999998,1.6936849999999999,0.5,0.5,1.0399999999999994,1.3599999999999997,0.725,0.075,0.0,0.2
