balls,strikes,samples,avg_base_lookup,avg_base_raw,avg_scale,avg_count_adjust,avg_close_ball_bonus,avg_discipline_adjust,avg_discipline_bias,avg_discipline_logit_offset,avg_close_strike_mix,avg_penalty_source,avg_penalty_factor,avg_penalty_floor,avg_penalty_delta,avg_penalty_multiplier,avg_location_adjust,avg_take_bonus,avg_pre_two_strike,avg_two_strike_bonus,avg_final,avg_discipline,avg_discipline_raw,avg_discipline_raw_scaled,avg_discipline_norm,avg_discipline_clamped,avg_discipline_logit,avg_discipline_pct,avg_discipline_penalty,pitch_kind_sure_strike_pct,pitch_kind_close_strike_pct,pitch_kind_close_ball_pct,pitch_kind_sure_ball_pct
0,1,301,0.8977433089701009,0.21215946843853836,10.049211627906974,0.0,0.0,-0.014875013549152513,0.2957192410987499,0.0,0.0,0.7957192410987509,0.7842480039081022,0.0,-0.20930428260374717,0.6229235880398671,0.0,-0.13833887043189377,0.5352251423853058,0.0,0.5352251423853058,1.0,156.77574750830564,137.96265780730906,1.3796265780730885,1.0,0.7957192410987509,1.0,0.7199999999999991,0.24584717607973422,0.0,0.15614617940199335,0.5980066445182725
0,2,128,0.8862674999999995,0.2264062500000001,9.726082031249987,0.0007999999999999986,0.0,-0.005280054159980812,0.11072288038091556,0.0,0.0,0.6107228803809152,0.8397845340434695,0.0,-0.15832484328470756,0.63671875,0.0,-0.10781249999999987,0.6155001025553111,0.05999999999999984,0.6755001025553113,1.0,135.59375,119.32249999999989,1.1932249999999995,1.0,0.6107228803809152,1.0,0.7199999999999992,0.2734375,0.0,0.1875,0.5390625
1,0,233,0.7768583690987142,0.31570815450643736,6.645399141630882,-0.004000000000000003,0.0,0.003429587791620349,0.4566828721511186,0.0,0.0,0.956682872151119,0.8405368646428655,0.05000000000000013,-0.1515566034543547,0.7682403433476395,0.0,-0.08480686695278955,0.5399244864831881,0.0,0.5399244864831881,1.0,196.58154506437768,172.9917596566523,1.729917596566524,1.0,0.956682872151119,1.0,0.7199999999999991,0.5364806866952789,0.0,0.09871244635193133,0.3648068669527897
1,1,224,0.7586085714285727,0.3291071428571426,6.131531249999986,0.0,0.0,0.0038821326226077184,0.22352750235379482,0.0,0.0,0.723527502353795,0.8912171740112969,0.05000000000000011,-0.10631277907936247,0.7901785714285714,0.0,-0.07821428571428558,0.5779636392575306,0.0,0.5779636392575306,1.0,147.48214285714286,129.78428571428543,1.2978428571428577,1.0,0.723527502353795,1.0,0.7199999999999991,0.5803571428571429,0.0,0.07142857142857142,0.3482142857142857
1,2,135,0.7966535111111103,0.2982222222222222,7.2027800000000015,0.000600000000000002,0.0,0.00020347876471650677,0.12593130422577317,0.0,0.0,0.625931304225773,0.8856986270158507,0.049999999999999885,-0.11284391677189742,0.7444444444444445,0.0,-0.08148148148148143,0.6030693694002264,0.05999999999999984,0.6630693694002265,1.0,137.04444444444445,120.59911111111107,1.2059911111111108,1.0,0.625931304225773,1.0,0.7199999999999992,0.4888888888888889,0.0,0.1037037037037037,0.4074074074074074
2,0,86,0.7436673488372089,0.3425581395348841,5.710824418604643,-0.0035000000000000027,0.0,0.009898041608633678,0.4198330373524888,0.0,0.0,0.9198330373524887,0.8731767607302324,0.19999999999999965,-0.12106911014082156,0.8081395348837209,0.0,-0.07116279069767446,0.5578334896073471,0.0,0.5578334896073471,1.0,181.49418604651163,159.71488372093023,1.5971488372093026,1.0,0.9198330373524887,1.0,0.7199999999999993,0.6162790697674418,0.0,0.06976744186046512,0.313953488372093
2,1,100,0.7670758399999993,0.3224000000000003,6.369947999999997,-0.0020000000000000013,0.0,0.003527404511609272,0.2576803769845432,0.0,0.0,0.7576803769845435,0.8807668602636791,0.19999999999999962,-0.11592728976448605,0.78,0.0,-0.08160000000000006,0.5710759547471232,0.0,0.5710759547471232,1.0,151.595,133.4036,1.3340360000000004,1.0,0.7576803769845435,1.0,0.7199999999999993,0.56,0.0,0.08,0.36
2,2,82,0.690584195121951,0.3914634146341467,4.216137804878047,0.0004000000000000003,0.0,0.010956558985234325,0.2186563376912841,0.0,0.0,0.7186563376912841,0.934266104413381,0.19999999999999968,-0.06431293830354148,0.8719512195121951,0.0,-0.03658536585365854,0.6010131816573024,0.05999999999999997,0.6610131816573023,1.0,146.8719512195122,129.24731707317076,1.2924731707317072,1.0,0.7186563376912841,1.0,0.7199999999999993,0.7439024390243902,0.0,0.07317073170731707,0.18292682926829268
3,0,23,0.8372424347826088,0.25913043478260867,8.345660869565217,-0.004000000000000003,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.34999999999999987,0.0,0.6956521739130435,0.0,-0.1147826086956522,0.7184598260869565,0.0,0.7184598260869565,0.5,172.58695652173913,151.87652173913042,1.5187652173913049,0.5,0.5,1.0,0.7200000000000003,0.391304347826087,0.0,0.08695652173913043,0.5217391304347826
3,1,36,0.8151395555555558,0.2822222222222222,7.723299999999991,0.0035000000000000022,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3499999999999998,0.0,0.7222222222222222,0.0,-0.10222222222222227,0.7160284444444446,0.0,0.7160284444444446,0.5,91.16666666666667,80.22666666666665,0.8022666666666667,0.5,0.5,1.0,0.7199999999999998,0.4444444444444444,0.0,0.1111111111111111,0.4444444444444444
3,2,43,0.7126935813953492,0.36186046511627923,5.029911627906979,0.004000000000000003,0.0,0.0,0.0,0.0,0.01627906976744186,0.5,1.0,0.4499999999999996,0.0,0.813953488372093,0.0,-0.04651162790697674,0.6698098604651158,0.060000000000000046,0.7242284651162796,0.5,86.51162790697674,76.13023255813954,0.7613023255813954,0.5,0.5,1.0,0.7199999999999996,0.627906976744186,0.046511627906976744,0.09302325581395349,0.23255813953488372
